date,state,city,place_type,confirmed,deaths
25/03/2020,SP,Mauá,city,2,0
25/03/2020,SP,Mogi das Cruzes,city,4,0
25/03/2020,SP,Osasco,city,3,1
25/03/2020,SP,Poá,city,1,0
25/03/2020,SP,Ribeirão Pires,city,1,0
25/03/2020,SP,Rio Claro,city,1,0
25/03/2020,SP,Santana de Parnaíba,city,4,0
25/03/2020,SP,Santo André,city,17,0
25/03/2020,SP,São Bernardo do Campo,city,13,0
25/03/2020,SP,São Caetano do Sul,city,16,0
25/03/2020,SP,São José do Rio Preto,city,1,0
25/03/2020,SP,São José dos Campos,city,2,0
25/03/2020,SP,São Paulo,city,722,44
25/03/2020,SP,São Sebastião,city,2,0
25/03/2020,SP,Suzano,city,1,0
25/03/2020,SP,Taboão da Serra,city,1,1
25/03/2020,SP,Taubaté,city,1,0
25/03/2020,SP,Valinhos,city,1,0
25/03/2020,SP,Vargem Grande Paulista,city,0,1
31/03/2020,RJ,,state,708,23
25/03/2020,TO,Palmas,city,7,0
01/04/2020,RJ,,state,832,28
24/03/2020,AC,Rio Branco,city,21,0
02/04/2020,RJ,,state,992,41
24/03/2020,AL,Maceió,city,10,0
03/04/2020,RJ,,state,1074,47
24/03/2020,AM,Manaus,city,45,0
24/03/2020,AM,Parintins,city,2,1
04/04/2020,RJ,,state,1246,58
24/03/2020,AP,Macapá,city,1,0
05/04/2020,RJ,,state,1394,64
24/03/2020,BA,Barreiras,city,1,0
24/03/2020,BA,Brumado,city,1,0
24/03/2020,BA,Camaçari,city,1,0
24/03/2020,BA,Conceição do Jacuípe,city,1,0
24/03/2020,BA,Conde,city,1,0
24/03/2020,BA,Feira de Santana,city,8,0
24/03/2020,BA,Importados/Indefinidos,city,3,0
24/03/2020,BA,Itabuna,city,1,0
24/03/2020,BA,Jequié,city,1,0
24/03/2020,BA,Juazeiro,city,2,0
24/03/2020,BA,Lauro de Freitas,city,3,0
24/03/2020,BA,Porto Seguro,city,8,0
24/03/2020,BA,Prado,city,2,0
24/03/2020,BA,Salvador,city,45,0
24/03/2020,BA,Teixeira de Freitas,city,1,0
06/04/2020,RJ,,state,1461,71
24/03/2020,CE,Aquiraz,city,6,0
24/03/2020,CE,Fortaleza,city,170,0
24/03/2020,CE,Fortim,city,1,0
24/03/2020,CE,Importados/Indefinidos,city,2,0
24/03/2020,CE,Juazeiro do Norte,city,1,0
24/03/2020,CE,Mauriti,city,1,0
24/03/2020,CE,Sobral,city,4,0
07/04/2020,RJ,,state,1688,89
24/03/2020,DF,Brasília,city,161,0
08/04/2020,RJ,,state,1938,106
24/03/2020,ES,Cachoeiro de Itapemirim,city,1,0
24/03/2020,ES,Cariacica,city,1,0
24/03/2020,ES,Importados/Indefinidos,city,1,0
24/03/2020,ES,Linhares,city,3,0
24/03/2020,ES,Santa Teresa,city,1,0
24/03/2020,ES,Serra,city,1,0
24/03/2020,ES,Vila Velha,city,17,0
24/03/2020,ES,Vitória,city,15,0
09/04/2020,RJ,,state,2216,122
24/03/2020,GO,Anápolis,city,3,0
24/03/2020,GO,Aparecida de Goiânia,city,2,0
24/03/2020,GO,Catalão,city,1,0
24/03/2020,GO,Goiânia,city,15,0
24/03/2020,GO,Jataí,city,1,0
24/03/2020,GO,Rio Verde,city,5,0
24/03/2020,GO,Valparaíso de Goiás,city,2,0
10/04/2020,RJ,,state,2464,147
24/03/2020,MA,São Luís,city,8,0
11/04/2020,RJ,,state,2607,155
24/03/2020,MG,Belo Horizonte,city,87,0
24/03/2020,MG,Betim,city,1,0
24/03/2020,MG,Bom Despacho,city,1,0
24/03/2020,MG,Campos Altos,city,1,0
24/03/2020,MG,Contagem,city,2,0
24/03/2020,MG,Coronel Fabriciano,city,1,0
24/03/2020,MG,Divinópolis,city,1,0
24/03/2020,MG,Importados/Indefinidos,city,2,0
24/03/2020,MG,Ipatinga,city,1,0
24/03/2020,MG,Juiz de Fora,city,8,0
24/03/2020,MG,Lagoa da Prata,city,1,0
24/03/2020,MG,Mariana,city,2,0
24/03/2020,MG,Nova Lima,city,7,0
24/03/2020,MG,Patrocínio,city,1,0
24/03/2020,MG,Poços de Caldas,city,1,0
24/03/2020,MG,Sete Lagoas,city,2,0
24/03/2020,MG,Timóteo,city,1,0
24/03/2020,MG,Uberaba,city,3,0
24/03/2020,MG,Uberlândia,city,7,0
12/04/2020,RJ,,state,2855,170
24/03/2020,MS,Campo Grande,city,22,0
24/03/2020,MS,Ponta Porã,city,1,0
24/03/2020,MS,Sidrolândia,city,1,0
13/04/2020,RJ,,state,3221,182
24/03/2020,MT,Cuiabá,city,5,0
24/03/2020,MT,Nova Monte Verde,city,1,0
24/03/2020,MT,Várzea Grande,city,1,0
14/04/2020,RJ,,state,3410,224
24/03/2020,PA,Belém,city,4,0
24/03/2020,PA,Marabá,city,1,0
15/04/2020,RJ,,state,3743,265
24/03/2020,PB,Igaracy,city,1,0
24/03/2020,PB,João Pessoa,city,2,0
16/04/2020,RJ,,state,3944,301
24/03/2020,PE,Belo Jardim,city,1,0
24/03/2020,PE,Caruaru,city,1,0
24/03/2020,PE,Importados/Indefinidos,city,4,0
24/03/2020,PE,Jaboatão dos Guararapes,city,3,0
24/03/2020,PE,Olinda,city,2,0
24/03/2020,PE,Petrolina,city,1,0
24/03/2020,PE,Recife,city,30,0
17/04/2020,RJ,,state,4349,341
24/03/2020,PI,Teresina,city,8,0
18/04/2020,RJ,,state,4543,387
24/03/2020,PR,Campo Largo,city,1,0
24/03/2020,PR,Cascavel,city,2,0
24/03/2020,PR,Cianorte,city,6,0
24/03/2020,PR,Colombo,city,1,0
24/03/2020,PR,Curitiba,city,40,0
24/03/2020,PR,Foz do Iguaçu,city,4,0
24/03/2020,PR,Guaíra,city,1,0
24/03/2020,PR,Importados/Indefinidos,city,5,0
24/03/2020,PR,Londrina,city,3,0
24/03/2020,PR,Maringá,city,1,0
24/03/2020,PR,Paranavaí,city,1,0
24/03/2020,PR,Pato Branco,city,1,0
24/03/2020,PR,Pinhais,city,2,0
24/03/2020,PR,Ponta Grossa,city,1,0
24/03/2020,PR,Telêmaco Borba,city,1,0
24/03/2020,PR,Umuarama,city,0,0
19/04/2020,RJ,,state,4675,402
24/03/2020,RJ,Barra Mansa,city,1,0
24/03/2020,RJ,Campos dos Goytacazes,city,1,0
24/03/2020,RJ,Duque de Caxias,city,1,0
24/03/2020,RJ,Guapimirim,city,1,0
24/03/2020,RJ,Importados/Indefinidos,city,2,0
24/03/2020,RJ,Miguel Pereira,city,1,1
24/03/2020,RJ,Niterói,city,12,1
24/03/2020,RJ,Petrópolis,city,3,1
24/03/2020,RJ,Rio de Janeiro,city,276,3
24/03/2020,RJ,São Gonçalo,city,3,0
24/03/2020,RJ,Volta Redonda,city,4,0
12/03/2020,RN,,state,1,0
24/03/2020,RN,Mossoró,city,1,0
24/03/2020,RN,Natal,city,9,0
24/03/2020,RN,Parnamirim,city,4,0
13/03/2020,RN,,state,1,0
24/03/2020,RO,Ji-Paraná,city,1,0
24/03/2020,RO,Porto Velho,city,4,0
16/03/2020,RN,,state,1,0
24/03/2020,RR,Boa Vista,city,7,0
24/03/2020,RR,Bonfim,city,1,0
18/03/2020,RN,,state,1,0
24/03/2020,RS,Alvorada,city,2,0
24/03/2020,RS,Anta Gorda,city,1,0
24/03/2020,RS,Bagé,city,7,0
24/03/2020,RS,Bento Gonçalves,city,2,0
24/03/2020,RS,Camaquã,city,1,0
24/03/2020,RS,Campo Bom,city,2,0
24/03/2020,RS,Canoas,city,6,0
24/03/2020,RS,Capão da Canoa,city,2,0
24/03/2020,RS,Carlos Barbosa,city,1,0
24/03/2020,RS,Caxias do Sul,city,2,0
24/03/2020,RS,Charqueadas,city,1,0
24/03/2020,RS,Cruzeiro do Sul,city,1,0
24/03/2020,RS,Dois Irmãos,city,1,0
24/03/2020,RS,Eldorado do Sul,city,1,0
24/03/2020,RS,Erechim,city,3,0
24/03/2020,RS,Estância Velha,city,1,0
24/03/2020,RS,Estrela,city,1,0
24/03/2020,RS,Farroupilha,city,1,0
24/03/2020,RS,Garibaldi,city,1,0
24/03/2020,RS,Ivoti,city,2,0
24/03/2020,RS,Lajeado,city,5,0
24/03/2020,RS,Osório,city,1,0
24/03/2020,RS,Paraí,city,1,0
24/03/2020,RS,Porto Alegre,city,47,0
24/03/2020,RS,Rio Grande,city,1,0
24/03/2020,RS,Santa Maria,city,2,0
24/03/2020,RS,Sant'Ana do Livramento,city,3,0
24/03/2020,RS,Santiago,city,1,0
24/03/2020,RS,Santo Antônio da Patrulha,city,1,0
24/03/2020,RS,São Leopoldo,city,1,0
24/03/2020,RS,Sapiranga,city,1,0
24/03/2020,RS,Serafina Corrêa,city,3,0
24/03/2020,RS,Taquara,city,1,0
24/03/2020,RS,Torres,city,4,0
24/03/2020,RS,Viamão,city,1,0
20/03/2020,RN,,state,6,0
24/03/2020,SC,Balneário Camboriú,city,9,0
24/03/2020,SC,Blumenau,city,7,0
24/03/2020,SC,Braço do Norte,city,9,0
24/03/2020,SC,Chapecó,city,3,0
24/03/2020,SC,Criciúma,city,9,0
24/03/2020,SC,Florianópolis,city,20,0
24/03/2020,SC,Gaspar,city,1,0
24/03/2020,SC,Gravatal,city,2,0
24/03/2020,SC,Içara,city,1,0
24/03/2020,SC,Imbituba,city,4,0
24/03/2020,SC,Itajaí,city,10,0
24/03/2020,SC,Jaguaruna,city,2,0
24/03/2020,SC,Jaraguá do Sul,city,2,0
24/03/2020,SC,Joinville,city,4,0
24/03/2020,SC,Lages,city,1,0
24/03/2020,SC,Laguna,city,1,0
24/03/2020,SC,Navegantes,city,3,0
24/03/2020,SC,Pomerode,city,1,0
24/03/2020,SC,Porto Belo,city,2,0
24/03/2020,SC,Rancho Queimado,city,2,0
24/03/2020,SC,São José,city,6,0
24/03/2020,SC,Tijucas,city,1,0
24/03/2020,SC,Tubarão,city,9,0
21/03/2020,RN,,state,9,0
24/03/2020,SE,Aracaju,city,12,0
24/03/2020,SE,Nossa Senhora da Glória,city,1,0
24/03/2020,SE,Propriá,city,2,0
22/03/2020,RN,,state,13,0
24/03/2020,SP,Importados/Indefinidos,city,0,0
24/03/2020,RN,,state,14,0
24/03/2020,TO,Palmas,city,7,0
25/03/2020,RN,,state,14,0
23/03/2020,AC,Rio Branco,city,17,0
26/03/2020,RN,,state,19,0
23/03/2020,AL,Maceió,city,8,0
27/03/2020,RN,,state,28,0
23/03/2020,AM,Manaus,city,31,0
23/03/2020,AM,Parintins,city,1,0
28/03/2020,RN,,state,68,1
23/03/2020,AP,Macapá,city,1,0
30/03/2020,RN,,state,77,1
23/03/2020,BA,Barreiras,city,1,0
23/03/2020,BA,Brumado,city,1,0
23/03/2020,BA,Camaçari,city,1,0
23/03/2020,BA,Conceição do Jacuípe,city,1,0
23/03/2020,BA,Feira de Santana,city,6,0
23/03/2020,BA,Itabuna,city,1,0
23/03/2020,BA,Jequié,city,1,0
23/03/2020,BA,Juazeiro,city,1,0
23/03/2020,BA,Lauro de Freitas,city,3,0
23/03/2020,BA,Porto Seguro,city,8,0
23/03/2020,BA,Prado,city,2,0
23/03/2020,BA,Salvador,city,37,0
31/03/2020,RN,,state,82,1
23/03/2020,CE,Aquiraz,city,6,0
23/03/2020,CE,Fortaleza,city,151,0
23/03/2020,CE,Fortim,city,1,0
23/03/2020,CE,Importados/Indefinidos,city,2,0
23/03/2020,CE,Juazeiro do Norte,city,1,0
23/03/2020,CE,Sobral,city,3,0
01/04/2020,RN,,state,92,2
23/03/2020,DF,Brasília,city,138,0
02/04/2020,RN,,state,106,2
23/03/2020,ES,Cachoeiro de Itapemirim,city,1,0
23/03/2020,ES,Cariacica,city,1,0
23/03/2020,ES,Linhares,city,2,0
23/03/2020,ES,Santa Teresa,city,1,0
23/03/2020,ES,Serra,city,1,0
23/03/2020,ES,Vila Velha,city,13,0
23/03/2020,ES,Vitória,city,14,0
03/04/2020,RN,,state,176,4
23/03/2020,GO,Anápolis,city,2,0
23/03/2020,GO,Aparecida de Goiânia,city,2,0
23/03/2020,GO,Catalão,city,1,0
23/03/2020,GO,Goiânia,city,12,0
23/03/2020,GO,Importados/Indefinidos,city,0,0
23/03/2020,GO,Jataí,city,1,0
23/03/2020,GO,Rio Verde,city,5,0
04/04/2020,RN,,state,215,6
23/03/2020,MA,São Luís,city,8,0
05/04/2020,RN,,state,246,7
23/03/2020,MG,Belo Horizonte,city,60,0
23/03/2020,MG,Betim,city,1,0
23/03/2020,MG,Bom Despacho,city,1,0
23/03/2020,MG,Campos Altos,city,1,0
23/03/2020,MG,Contagem,city,2,0
23/03/2020,MG,Coronel Fabriciano,city,1,0
23/03/2020,MG,Divinópolis,city,1,0
23/03/2020,MG,Importados/Indefinidos,city,28,0
23/03/2020,MG,Ipatinga,city,1,0
23/03/2020,MG,Juiz de Fora,city,8,0
23/03/2020,MG,Lagoa da Prata,city,1,0
23/03/2020,MG,Mariana,city,2,0
23/03/2020,MG,Nova Lima,city,7,0
23/03/2020,MG,Patrocínio,city,1,0
23/03/2020,MG,Poços de Caldas,city,1,0
23/03/2020,MG,Sete Lagoas,city,2,0
23/03/2020,MG,Timóteo,city,1,0
23/03/2020,MG,Uberaba,city,3,0
23/03/2020,MG,Uberlândia,city,6,0
07/04/2020,RN,,state,254,8
23/03/2020,MS,Campo Grande,city,19,0
23/03/2020,MS,Ponta Porã,city,1,0
23/03/2020,MS,Sidrolândia,city,1,0
08/04/2020,RN,,state,261,11
23/03/2020,MT,Cuiabá,city,5,0
23/03/2020,MT,Várzea Grande,city,1,0
10/04/2020,RN,,state,263,11
23/03/2020,PA,Belém,city,4,0
23/03/2020,PA,Marabá,city,1,0
11/04/2020,RN,,state,289,13
23/03/2020,PB,Igaracy,city,1,0
23/03/2020,PB,João Pessoa,city,1,0
12/04/2020,RN,,state,339,17
23/03/2020,PE,Belo Jardim,city,1,0
23/03/2020,PE,Caruaru,city,1,0
23/03/2020,PE,Importados/Indefinidos,city,4,0
23/03/2020,PE,Jaboatão dos Guararapes,city,3,0
23/03/2020,PE,Olinda,city,2,0
23/03/2020,PE,Petrolina,city,1,0
23/03/2020,PE,Recife,city,30,0
13/04/2020,RN,,state,376,18
23/03/2020,PI,Teresina,city,6,0
14/04/2020,RN,,state,399,19
23/03/2020,PR,Campo Largo,city,1,0
23/03/2020,PR,Cascavel,city,1,0
23/03/2020,PR,Cianorte,city,6,0
23/03/2020,PR,Colombo,city,1,0
23/03/2020,PR,Curitiba,city,34,0
23/03/2020,PR,Foz do Iguaçu,city,4,0
23/03/2020,PR,Guaíra,city,1,0
23/03/2020,PR,Importados/Indefinidos,city,4,0
23/03/2020,PR,Londrina,city,3,0
23/03/2020,PR,Maringá,city,1,0
23/03/2020,PR,Pato Branco,city,1,0
23/03/2020,PR,Pinhais,city,2,0
23/03/2020,PR,Ponta Grossa,city,1,0
23/03/2020,PR,Umuarama,city,0,0
15/04/2020,RN,,state,400,20
23/03/2020,RJ,Barra Mansa,city,1,0
23/03/2020,RJ,Guapimirim,city,1,0
23/03/2020,RJ,Importados/Indefinidos,city,2,0
23/03/2020,RJ,Miguel Pereira,city,1,1
23/03/2020,RJ,Niterói,city,10,1
23/03/2020,RJ,Petrópolis,city,3,1
23/03/2020,RJ,Rio de Janeiro,city,212,1
23/03/2020,RJ,São Gonçalo,city,3,0
16/04/2020,RN,,state,463,23
23/03/2020,RR,Boa Vista,city,2,0
17/04/2020,RN,,state,516,24
23/03/2020,RS,Alvorada,city,2,0
23/03/2020,RS,Bagé,city,7,0
23/03/2020,RS,Bento Gonçalves,city,2,0
23/03/2020,RS,Campo Bom,city,2,0
23/03/2020,RS,Canoas,city,5,0
23/03/2020,RS,Capão da Canoa,city,1,0
23/03/2020,RS,Carlos Barbosa,city,1,0
23/03/2020,RS,Caxias do Sul,city,2,0
23/03/2020,RS,Charqueadas,city,1,0
23/03/2020,RS,Cruzeiro do Sul,city,1,0
23/03/2020,RS,Dois Irmãos,city,1,0
23/03/2020,RS,Eldorado do Sul,city,1,0
23/03/2020,RS,Erechim,city,3,0
23/03/2020,RS,Estância Velha,city,1,0
23/03/2020,RS,Estrela,city,1,0
23/03/2020,RS,Farroupilha,city,1,0
23/03/2020,RS,Ivoti,city,2,0
23/03/2020,RS,Lajeado,city,3,0
23/03/2020,RS,Osório,city,1,0
23/03/2020,RS,Porto Alegre,city,41,0
23/03/2020,RS,Rio Grande,city,1,0
23/03/2020,RS,Santa Maria,city,2,0
23/03/2020,RS,Sant'Ana do Livramento,city,3,0
23/03/2020,RS,Santiago,city,1,0
23/03/2020,RS,Santo Antônio da Patrulha,city,1,0
23/03/2020,RS,São Leopoldo,city,1,0
23/03/2020,RS,Sapiranga,city,1,0
23/03/2020,RS,Serafina Corrêa,city,2,0
23/03/2020,RS,Taquara,city,1,0
23/03/2020,RS,Torres,city,3,0
23/03/2020,RS,Viamão,city,1,0
20/03/2020,RO,,state,1,0
23/03/2020,SC,Balneário Camboriú,city,6,0
23/03/2020,SC,Blumenau,city,7,0
23/03/2020,SC,Braço do Norte,city,9,0
23/03/2020,SC,Chapecó,city,2,0
23/03/2020,SC,Criciúma,city,9,0
23/03/2020,SC,Florianópolis,city,15,0
23/03/2020,SC,Gaspar,city,1,0
23/03/2020,SC,Gravatal,city,2,0
23/03/2020,SC,Içara,city,1,0
23/03/2020,SC,Imbituba,city,2,0
23/03/2020,SC,Itajaí,city,7,0
23/03/2020,SC,Jaguaruna,city,1,0
23/03/2020,SC,Jaraguá do Sul,city,2,0
23/03/2020,SC,Joinville,city,4,0
23/03/2020,SC,Lages,city,1,0
23/03/2020,SC,Navegantes,city,1,0
23/03/2020,SC,Pomerode,city,1,0
23/03/2020,SC,Porto Belo,city,2,0
23/03/2020,SC,Rancho Queimado,city,2,0
23/03/2020,SC,São José,city,4,0
23/03/2020,SC,Tubarão,city,7,0
21/03/2020,RO,,state,3,0
23/03/2020,SP,Importados/Indefinidos,city,0,0
22/03/2020,RO,,state,3,0
23/03/2020,TO,Palmas,city,7,0
24/03/2020,RO,,state,5,0
22/03/2020,AC,Rio Branco,city,11,0
25/03/2020,RO,,state,5,0
22/03/2020,AL,Maceió,city,7,0
26/03/2020,RO,,state,6,0
22/03/2020,AM,Manaus,city,25,0
22/03/2020,AM,Parintins,city,1,0
27/03/2020,RO,,state,6,0
22/03/2020,AP,Macapá,city,1,0
28/03/2020,RO,,state,6,0
22/03/2020,BA,Barreiras,city,1,0
22/03/2020,BA,Camaçari,city,1,0
22/03/2020,BA,Conceição do Jacuípe,city,1,0
22/03/2020,BA,Feira de Santana,city,6,0
22/03/2020,BA,Itabuna,city,1,0
22/03/2020,BA,Lauro de Freitas,city,3,0
22/03/2020,BA,Porto Seguro,city,7,0
22/03/2020,BA,Prado,city,2,0
22/03/2020,BA,Salvador,city,33,0
29/03/2020,RO,,state,6,0
22/03/2020,CE,Aquiraz,city,5,0
22/03/2020,CE,Fortaleza,city,116,0
22/03/2020,CE,Fortim,city,1,0
22/03/2020,CE,Importados/Indefinidos,city,1,0
22/03/2020,CE,Juazeiro do Norte,city,1,0
22/03/2020,CE,Sobral,city,1,0
30/03/2020,RO,,state,8,1
22/03/2020,DF,Brasília,city,117,0
31/03/2020,RO,,state,9,1
22/03/2020,ES,Cachoeiro de Itapemirim,city,1,0
22/03/2020,ES,Cariacica,city,1,0
22/03/2020,ES,Linhares,city,2,0
22/03/2020,ES,Vila Velha,city,11,0
22/03/2020,ES,Vitória,city,11,0
01/04/2020,RO,,state,9,1
22/03/2020,GO,Anápolis,city,2,0
22/03/2020,GO,Aparecida de Goiânia,city,1,0
22/03/2020,GO,Catalão,city,1,0
22/03/2020,GO,Goiânia,city,11,0
22/03/2020,GO,Importados/Indefinidos,city,0,0
22/03/2020,GO,Jataí,city,1,0
22/03/2020,GO,Rio Verde,city,5,0
02/04/2020,RO,,state,10,1
22/03/2020,MA,São Luís,city,2,0
03/04/2020,RO,,state,10,1
04/04/2020,RO,,state,11,1
22/03/2020,MS,Campo Grande,city,19,0
22/03/2020,MS,Ponta Porã,city,1,0
22/03/2020,MS,Sidrolândia,city,1,0
05/04/2020,RO,,state,14,1
06/04/2020,RO,,state,18,1
22/03/2020,PA,Belém,city,4,0
07/04/2020,RO,,state,23,1
22/03/2020,PB,João Pessoa,city,1,0
08/04/2020,RO,,state,26,1
22/03/2020,PE,Belo Jardim,city,1,0
22/03/2020,PE,Importados/Indefinidos,city,4,0
22/03/2020,PE,Jaboatão dos Guararapes,city,3,0
22/03/2020,PE,Olinda,city,1,0
22/03/2020,PE,Recife,city,28,0
09/04/2020,RO,,state,28,2
22/03/2020,PI,Teresina,city,6,0
10/04/2020,RO,,state,32,2
22/03/2020,PR,Campo Largo,city,1,0
22/03/2020,PR,Cianorte,city,4,0
22/03/2020,PR,Colombo,city,1,0
22/03/2020,PR,Curitiba,city,31,0
22/03/2020,PR,Foz do Iguaçu,city,4,0
22/03/2020,PR,Guaíra,city,1,0
22/03/2020,PR,Importados/Indefinidos,city,4,0
22/03/2020,PR,Londrina,city,3,0
22/03/2020,PR,Maringá,city,1,0
22/03/2020,PR,Pato Branco,city,1,0
22/03/2020,PR,Pinhais,city,2,0
22/03/2020,PR,Ponta Grossa,city,1,0
22/03/2020,PR,Umuarama,city,0,0
11/04/2020,RO,,state,34,2
22/03/2020,RJ,Barra Mansa,city,1,0
22/03/2020,RJ,Guapimirim,city,1,0
22/03/2020,RJ,Importados/Indefinidos,city,2,0
22/03/2020,RJ,Miguel Pereira,city,1,1
22/03/2020,RJ,Niterói,city,10,1
22/03/2020,RJ,Petrópolis,city,3,1
22/03/2020,RJ,Rio de Janeiro,city,168,0
12/04/2020,RO,,state,42,2
22/03/2020,RN,Mossoró,city,1,0
22/03/2020,RN,Natal,city,9,0
22/03/2020,RN,Parnamirim,city,3,0
14/04/2020,RO,,state,69,2
22/03/2020,RO,Ji-Paraná,city,1,0
22/03/2020,RO,Porto Velho,city,2,0
15/04/2020,RO,,state,73,2
22/03/2020,RR,Boa Vista,city,2,0
16/04/2020,RO,,state,92,3
22/03/2020,RS,Alvorada,city,2,0
22/03/2020,RS,Bagé,city,3,0
22/03/2020,RS,Bento Gonçalves,city,2,0
22/03/2020,RS,Campo Bom,city,2,0
22/03/2020,RS,Canoas,city,3,0
22/03/2020,RS,Carlos Barbosa,city,1,0
22/03/2020,RS,Caxias do Sul,city,2,0
22/03/2020,RS,Charqueadas,city,1,0
22/03/2020,RS,Dois Irmãos,city,1,0
22/03/2020,RS,Eldorado do Sul,city,1,0
22/03/2020,RS,Erechim,city,3,0
22/03/2020,RS,Estância Velha,city,1,0
22/03/2020,RS,Estrela,city,1,0
22/03/2020,RS,Farroupilha,city,1,0
22/03/2020,RS,Ivoti,city,2,0
22/03/2020,RS,Lajeado,city,2,0
22/03/2020,RS,Porto Alegre,city,38,0
22/03/2020,RS,Santa Maria,city,1,0
22/03/2020,RS,Sant'Ana do Livramento,city,2,0
22/03/2020,RS,Santo Antônio da Patrulha,city,1,0
22/03/2020,RS,São Leopoldo,city,1,0
22/03/2020,RS,Sapiranga,city,2,0
22/03/2020,RS,Serafina Corrêa,city,1,0
22/03/2020,RS,Taquara,city,2,0
22/03/2020,RS,Torres,city,1,0
17/04/2020,RO,,state,110,3
22/03/2020,SC,Balneário Camboriú,city,6,0
22/03/2020,SC,Blumenau,city,6,0
22/03/2020,SC,Braço do Norte,city,7,0
22/03/2020,SC,Chapecó,city,2,0
22/03/2020,SC,Criciúma,city,7,0
22/03/2020,SC,Florianópolis,city,10,0
22/03/2020,SC,Gravatal,city,1,0
22/03/2020,SC,Imbituba,city,2,0
22/03/2020,SC,Itajaí,city,7,0
22/03/2020,SC,Jaguaruna,city,1,0
22/03/2020,SC,Jaraguá do Sul,city,1,0
22/03/2020,SC,Joinville,city,4,0
22/03/2020,SC,Lages,city,1,0
22/03/2020,SC,Navegantes,city,1,0
22/03/2020,SC,Pomerode,city,1,0
22/03/2020,SC,Rancho Queimado,city,2,0
22/03/2020,SC,São José,city,3,0
22/03/2020,SC,Tubarão,city,6,0
18/04/2020,RO,,state,128,4
22/03/2020,SP,Importados/Indefinidos,city,0,0
21/03/2020,RR,,state,2,0
22/03/2020,TO,Palmas,city,5,0
22/03/2020,RR,,state,2,0
21/03/2020,AC,Rio Branco,city,11,0
23/03/2020,RR,,state,2,0
21/03/2020,AL,Maceió,city,7,0
24/03/2020,RR,,state,8,0
21/03/2020,AM,Manaus,city,11,0
25/03/2020,RR,,state,8,0
21/03/2020,AP,Macapá,city,1,0
26/03/2020,RR,,state,10,0
21/03/2020,BA,Camaçari,city,1,0
21/03/2020,BA,Feira de Santana,city,6,0
21/03/2020,BA,Itabuna,city,1,0
21/03/2020,BA,Lauro de Freitas,city,3,0
21/03/2020,BA,Porto Seguro,city,5,0
21/03/2020,BA,Prado,city,2,0
21/03/2020,BA,Salvador,city,23,0
27/03/2020,RR,,state,12,0
21/03/2020,CE,Aquiraz,city,4,0
21/03/2020,CE,Fortaleza,city,76,0
21/03/2020,CE,Fortim,city,1,0
21/03/2020,CE,Importados/Indefinidos,city,1,0
21/03/2020,CE,Juazeiro do Norte,city,1,0
21/03/2020,CE,Sobral,city,1,0
28/03/2020,RR,,state,16,0
21/03/2020,DF,Brasília,city,108,0
29/03/2020,RR,,state,16,0
21/03/2020,ES,Cachoeiro de Itapemirim,city,1,0
21/03/2020,ES,Cariacica,city,1,0
21/03/2020,ES,Linhares,city,2,0
21/03/2020,ES,Vila Velha,city,11,0
21/03/2020,ES,Vitória,city,11,0
30/03/2020,RR,,state,16,0
21/03/2020,GO,Importados/Indefinidos,city,0,0
31/03/2020,RR,,state,16,0
21/03/2020,MA,São Luís,city,2,0
01/04/2020,RR,,state,26,0
21/03/2020,MG,Belo Horizonte,city,30,0
21/03/2020,MG,Coronel Fabriciano,city,2,0
21/03/2020,MG,Divinópolis,city,1,0
21/03/2020,MG,Importados/Indefinidos,city,2,0
21/03/2020,MG,Ipatinga,city,1,0
21/03/2020,MG,Juiz de Fora,city,4,0
21/03/2020,MG,Mariana,city,1,0
21/03/2020,MG,Nova Lima,city,4,0
21/03/2020,MG,Patrocínio,city,1,0
21/03/2020,MG,Poços de Caldas,city,1,0
21/03/2020,MG,Sete Lagoas,city,1,0
21/03/2020,MG,Uberaba,city,3,0
21/03/2020,MG,Uberlândia,city,3,0
02/04/2020,RR,,state,30,0
21/03/2020,MS,Campo Grande,city,14,0
21/03/2020,MS,Ponta Porã,city,1,0
21/03/2020,MS,Sidrolândia,city,1,0
03/04/2020,RR,,state,37,1
21/03/2020,PA,Belém,city,2,0
04/04/2020,RR,,state,42,1
21/03/2020,PB,João Pessoa,city,1,0
05/04/2020,RR,,state,42,1
21/03/2020,PE,Belo Jardim,city,1,0
21/03/2020,PE,Importados/Indefinidos,city,4,0
21/03/2020,PE,Jaboatão dos Guararapes,city,3,0
21/03/2020,PE,Recife,city,25,0
06/04/2020,RR,,state,42,1
21/03/2020,PI,Teresina,city,4,0
07/04/2020,RR,,state,49,1
21/03/2020,PR,Campo Largo,city,1,0
21/03/2020,PR,Cianorte,city,2,0
21/03/2020,PR,Curitiba,city,31,0
21/03/2020,PR,Foz do Iguaçu,city,1,0
21/03/2020,PR,Guaíra,city,1,0
21/03/2020,PR,Londrina,city,3,0
21/03/2020,PR,Maringá,city,1,0
21/03/2020,PR,Pato Branco,city,1,0
21/03/2020,PR,Ponta Grossa,city,1,0
21/03/2020,PR,Umuarama,city,1,0
08/04/2020,RR,,state,52,1
21/03/2020,RJ,Barra Mansa,city,1,0
21/03/2020,RJ,Guapimirim,city,1,0
21/03/2020,RJ,Importados/Indefinidos,city,4,0
21/03/2020,RJ,Miguel Pereira,city,1,1
21/03/2020,RJ,Niterói,city,10,1
