country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Mexico,07/05/2020,forecast,1.2,1,1.5,1.1,1.3,0.04
Mexico,08/05/2020,forecast,1.2,1,1.5,1.1,1.3,0.05
Moldova,10/03/2020,nowcast,1.9,1.5,2.5,1.7,2.1,0
Moldova,11/03/2020,nowcast,1.9,1.5,2.4,1.7,2,0
Moldova,12/03/2020,nowcast,1.8,1.4,2.3,1.6,2,0
Moldova,13/03/2020,nowcast,1.8,1.4,2.2,1.6,1.9,0
Moldova,14/03/2020,nowcast,1.8,1.5,2.2,1.6,1.9,0
Moldova,15/03/2020,nowcast,1.8,1.5,2.2,1.6,1.9,0
Moldova,16/03/2020,nowcast,1.7,1.4,2.1,1.6,1.9,0
Moldova,17/03/2020,nowcast,1.7,1.4,2,1.6,1.8,0
Moldova,18/03/2020,nowcast,1.7,1.4,2,1.6,1.8,0
Moldova,19/03/2020,nowcast,1.7,1.4,2,1.6,1.8,0
Moldova,20/03/2020,nowcast,1.7,1.4,1.9,1.5,1.7,0
Moldova,21/03/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Moldova,22/03/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Moldova,23/03/2020,nowcast,1.6,1.4,1.8,1.5,1.7,0
Moldova,24/03/2020,nowcast,1.6,1.4,1.8,1.5,1.7,0
Moldova,25/03/2020,nowcast,1.5,1.3,1.8,1.5,1.6,0
Moldova,26/03/2020,nowcast,1.5,1.3,1.7,1.4,1.6,0
Moldova,27/03/2020,nowcast,1.5,1.3,1.7,1.4,1.5,0
Moldova,28/03/2020,nowcast,1.4,1.3,1.6,1.3,1.5,0
Moldova,29/03/2020,nowcast,1.4,1.2,1.5,1.3,1.4,0
Moldova,30/03/2020,nowcast,1.3,1.2,1.5,1.2,1.4,0
Moldova,31/03/2020,nowcast,1.2,1.1,1.4,1.2,1.3,0
Moldova,01/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Moldova,02/04/2020,nowcast,1.1,1,1.3,1.1,1.2,0.03
Moldova,03/04/2020,nowcast,1.1,1,1.2,1.1,1.2,0.06
Moldova,04/04/2020,nowcast,1.1,1,1.2,1,1.1,0.09
Moldova,05/04/2020,nowcast,1.1,1,1.2,1,1.1,0.11
Moldova,06/04/2020,nowcast,1.1,1,1.1,1,1.1,0.18
Moldova,07/04/2020,nowcast,1,0.9,1.1,1,1.1,0.25
Moldova,08/04/2020,nowcast,1,0.9,1.1,1,1.1,0.29
Moldova,09/04/2020,nowcast,1,0.9,1.1,1,1.1,0.32
Moldova,10/04/2020,nowcast,1,0.9,1.1,1,1.1,0.33
Moldova,11/04/2020,nowcast,1,0.9,1.1,1,1,0.39
Moldova,12/04/2020,nowcast,1,0.9,1.1,1,1,0.39
Moldova,13/04/2020,nowcast,1,0.9,1.1,1,1.1,0.34
Moldova,14/04/2020,nowcast,1,0.9,1.1,1,1.1,0.26
Moldova,15/04/2020,nowcast,1.1,1,1.2,1,1.1,0.16
Moldova,16/04/2020,nowcast,1.1,1,1.2,1,1.1,0.08
Moldova,17/04/2020,nowcast,1.1,1,1.2,1,1.1,0.05
Moldova,18/04/2020,nowcast,1.1,1,1.2,1,1.1,0.05
Moldova,19/04/2020,nowcast,1.1,1,1.2,1,1.1,0.1
Moldova,20/04/2020,nowcast,1,0.9,1.1,1,1.1,0.26
Moldova,21/04/2020,nowcast,1,0.9,1.1,1,1.1,0.49
Moldova,22/04/2020,nowcast,1,0.8,1.1,0.9,1,0.72
Moldova,23/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.79
Moldova,24/04/2020,nowcast,0.9,0.8,1.1,0.9,1,0.78
Moldova,25/04/2020,forecast,0.9,0.8,1.1,0.9,1,0.8
Moldova,26/04/2020,forecast,0.9,0.7,1.1,0.9,1,0.82
Moldova,27/04/2020,forecast,0.9,0.7,1.1,0.8,1,0.8
Moldova,28/04/2020,forecast,0.9,0.7,1.1,0.8,1,0.81
Moldova,29/04/2020,forecast,0.9,0.6,1.1,0.8,1,0.81
Moldova,30/04/2020,forecast,0.9,0.6,1.1,0.8,1,0.81
Moldova,01/05/2020,forecast,0.9,0.6,1.1,0.8,1,0.8
Moldova,02/05/2020,forecast,0.9,0.5,1.1,0.8,1,0.8
Moldova,03/05/2020,forecast,0.8,0.5,1.2,0.7,1,0.81
Moldova,04/05/2020,forecast,0.8,0.5,1.1,0.7,1,0.81
Moldova,05/05/2020,forecast,0.8,0.5,1.2,0.7,1,0.81
Moldova,06/05/2020,forecast,0.8,0.4,1.2,0.7,1,0.8
Moldova,07/05/2020,forecast,0.8,0.4,1.2,0.7,1,0.81
Moldova,08/05/2020,forecast,0.8,0.4,1.2,0.7,1,0.81
Morocco,10/03/2020,nowcast,1.9,1.5,2.4,1.7,2.1,0
Morocco,11/03/2020,nowcast,1.9,1.5,2.3,1.7,2,0
Morocco,12/03/2020,nowcast,1.8,1.5,2.3,1.7,2,0
Morocco,13/03/2020,nowcast,1.8,1.5,2.2,1.6,1.9,0
